NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2016,2016,16,Amapá,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2016,2016,17,Tocantins,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2016,2016,21,Maranhão,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2016,2016,22,Piauí,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2016,2016,23,Ceará,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2016,2016,24,Rio Grande do Norte,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2016,2016,25,Paraíba,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2016,2016,26,Pernambuco,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2016,2016,27,Alagoas,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2016,2016,28,Sergipe,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2016,2016,29,Bahia,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2016,2016,31,Minas Gerais,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2016,2016,32,Espírito Santo,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2016,2016,33,Rio de Janeiro,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2016,2016,35,São Paulo,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2016,2016,41,Paraná,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2016,2016,42,Santa Catarina,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2016,2016,43,Rio Grande do Sul,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2016,2016,50,Mato Grosso do Sul,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2016,2016,51,Mato Grosso,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2016,2016,52,Goiás,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2016,2016,53,Distrito Federal,104029,Total
1,Brasil,2,Percentual,100.00,1000410,Número de empresas ativas - percentual do total geral,2017,2017,1,Brasil,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,11,Rondônia,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,12,Acre,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,13,Amazonas,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,14,Roraima,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,15,Pará,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,16,Amapá,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,17,Tocantins,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,21,Maranhão,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,22,Piauí,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,23,Ceará,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,24,Rio Grande do Norte,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,25,Paraíba,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,26,Pernambuco,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,27,Alagoas,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,28,Sergipe,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,29,Bahia,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,31,Minas Gerais,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,32,Espírito Santo,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,33,Rio de Janeiro,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,35,São Paulo,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,41,Paraná,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,42,Santa Catarina,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,43,Rio Grande do Sul,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,50,Mato Grosso do Sul,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,51,Mato Grosso,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,52,Goiás,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2017,2017,53,Distrito Federal,104029,Total
1,Brasil,2,Percentual,100.00,1000410,Número de empresas ativas - percentual do total geral,2018,2018,1,Brasil,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,11,Rondônia,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,12,Acre,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,13,Amazonas,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,14,Roraima,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,15,Pará,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,16,Amapá,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,17,Tocantins,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,21,Maranhão,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,22,Piauí,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,23,Ceará,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,24,Rio Grande do Norte,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,25,Paraíba,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,26,Pernambuco,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,27,Alagoas,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,28,Sergipe,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,29,Bahia,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,31,Minas Gerais,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,32,Espírito Santo,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,33,Rio de Janeiro,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,35,São Paulo,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,41,Paraná,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,42,Santa Catarina,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,43,Rio Grande do Sul,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,50,Mato Grosso do Sul,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,51,Mato Grosso,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,52,Goiás,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2018,2018,53,Distrito Federal,104029,Total
1,Brasil,2,Percentual,100.00,1000410,Número de empresas ativas - percentual do total geral,2019,2019,1,Brasil,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2019,2019,11,Rondônia,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2019,2019,12,Acre,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2019,2019,13,Amazonas,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2019,2019,14,Roraima,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2019,2019,15,Pará,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2019,2019,16,Amapá,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2019,2019,17,Tocantins,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2019,2019,21,Maranhão,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2019,2019,22,Piauí,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2019,2019,23,Ceará,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2019,2019,24,Rio Grande do Norte,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2019,2019,25,Paraíba,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2019,2019,26,Pernambuco,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2019,2019,27,Alagoas,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2019,2019,28,Sergipe,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2019,2019,29,Bahia,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2019,2019,31,Minas Gerais,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2019,2019,32,Espírito Santo,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2019,2019,33,Rio de Janeiro,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2019,2019,35,São Paulo,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2019,2019,41,Paraná,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2019,2019,42,Santa Catarina,104029,Total
3,Unidade da Federação,2,Percentual,-,1000410,Número de empresas ativas - percentual do total geral,2019,2019,43,Rio Grande do Sul,104029,Total
